Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:09.166,68,0.0,0.0,0.0,0.0,0.0,0.10020700008165817,0.4555729925632477,0.0,0.0,0.0,0.0,0.0,0.10033910891984177,0.45525437593460083,0.049739159643650055,-3.929607555619441e-05,0.022915983572602272,0.236185684800148,0.0009263205574825406,0.13959179818630219,0.0004883682704530656,0.0042752777226269245,-0.00038635998498648405,0.1554337590932846,0.15183937549591064,0.01647750061933686,0.02003848601796995,0.04835255444049835,0.04709361121058464,0.14496755595620728,0.1473465039870453,0.00016758502169977874,0.009463228285312653,-3.447532799327746e-05,0.0017378418028402625,5.1156998113967476e-05,0.00026277275173924863,0.40274298191070557,0.39599478244781494,0.1078290487509613,0.11013640222461091,-0.0005852842587046325,-0.00015927791537251323,0.10040480639576226,0.0659222603219368,0.06600795502116069,-7.261693826876581e-05,0.0495997853577137,0.06368052214384079,0.00022803783940616995,0.0025705706793814898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.915369987487793,0.2977036237716675,3.8971261978149414,0.43703117966651917,9.40034294128418,2.68766450881958,5.922530174255371
00:00:00:10.183,68,0.0,0.0,0.0,0.0,0.0,0.10133577099467163,0.44897520542144775,0.0,0.0,0.0,0.0,0.0,0.10142570079015274,0.4486326277256012,0.046398550271987915,-6.0488731833174825e-05,0.02444063127040863,0.20349624752998352,0.000661088211927563,0.13106100261211395,0.0005004119593650103,0.004127027001231909,-0.00047324300976470113,0.1583114117383957,0.15200510621070862,0.01680309761098857,0.0201726611715683,0.04585324227809906,0.04466574639081955,0.1359610836700905,0.1390556358145958,0.00020912647596560419,0.008547172881662846,-0.00020406961266417056,0.0019650835997152803,0.00018254722050123215,0.00037456646487554014,0.36524009704589844,0.3602201044559479,0.10377389345152283,0.10569708871665191,-0.0004811882972717285,-7.262706640176475e-05,0.09719739853929024,0.06536290234344616,0.06544900871718312,-2.369463436480146e-05,0.04956313222646713,0.0631084218621254,0.0005830276058986783,0.003183550899848342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8124209642410278,0.3133176565170288,3.8966357707977295,0.46750158071517944,9.335315704345703,2.9988930225372314,5.770089149475098
00:00:00:12.200,68,0.0,0.0,0.0,0.0,0.0,0.102919230911911,0.4413800537586212,0.0,0.0,0.0,0.0,0.0,0.10303792663790817,0.4410880208015442,0.04062400013208389,-6.865091563668102e-05,0.025198273360729218,0.17662173509597778,0.0007519829086959362,0.11965400725603104,0.00046352745266631246,0.00395938428118825,-0.0005022526020184159,0.1714574694633484,0.16425220668315887,0.01726537222320293,0.020493847771219056,0.043561384081840515,0.04250625520944595,0.12573321626688996,0.13032097370018844,0.00015103995974641293,0.007986968383193016,-0.00032666444894857705,0.0021006005925414085,0.00016603203452082257,0.0003985382229005635,0.33569565415382385,0.3328655958175659,0.09922869598454132,0.1009540722054924,-0.0004990005400031805,-0.00012706279812846333,0.09480638058093033,0.062169291119794086,0.06224341507805767,-6.677865894744173e-05,0.050694141536951065,0.06501128524541855,0.0011544495355337858,0.004737241193652153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771093487739563,0.3199814558029175,4.048769474029541,0.476703941822052,8.969928741455078,3.1588940620422363,5.890557765960693
00:00:00:13.216,68,0.0,0.0,0.0,0.0,0.0,0.10233814070251465,0.4264770746231079,0.0,0.0,0.0,0.0,0.0,0.10247603849147872,0.42618903517723083,0.03693478927016258,-7.490404095733538e-05,0.02488003298640251,0.15721866488456726,0.0006544232601299882,0.1092635989189148,0.000833592435810715,0.00359130441211164,-0.00046719014062546194,0.1880398392677307,0.17976652085781097,0.01782945864983539,0.02080937594643164,0.04225374758243561,0.04164118319749832,0.11362251168911057,0.11966606045980988,0.00019378185970708728,0.007436108775436878,-0.00039670467958785594,0.003008035224923158,0.00017550003323922445,0.0004327395056320995,0.31986120343208313,0.3175569772720337,0.09584536937037735,0.0972623935007637,-0.0004917407059110701,-0.00013293743540998548,0.0896151624824089,0.05944800564299183,0.059527523821863555,-0.00011802613880718127,0.05202971026301384,0.06643373519182205,0.002101987600326538,0.006348620634526014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7110559940338135,0.32751208543777466,3.8705852031707764,0.47461965680122375,8.693583488464355,3.2818570137023926,6.275160789489746
00:00:00:14.233,68,0.0,0.0,0.0,0.0,0.0,0.10047857652459183,0.4139859676361084,0.0,0.0,0.0,0.0,0.0,0.10062846394418411,0.4136633276939392,0.03241391107439995,-6.733484769938514e-05,0.023862138390541077,0.1467721313238144,0.0007839679601602256,0.10319939255714417,0.0007523340173065662,0.0035688173957169056,-0.0004422652709763497,0.20184803009033203,0.19353550672531128,0.018202720459857352,0.021203982557160696,0.04028352349996567,0.03973827883601189,0.10240114578365021,0.10739139099434052,0.00023067116853781044,0.0069128042086958885,-0.0002722370554693043,0.004223404710394144,0.00026131124715943785,0.0004927454994748086,0.3167892098426819,0.31474068760871887,0.09500438737921982,0.09622252216665192,-0.00044524669647216797,-2.212524350397871e-06,0.0859532393554161,0.05653558855444279,0.056607715743939975,-0.00014617323176935315,0.05344536900520325,0.06875449419021606,0.0030697511974722147,0.008417812176048756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7808318138122559,0.27895528078079224,3.940145969390869,0.4781341552734375,8.395051956176758,2.9537134170532227,6.838484764099121
00:00:00:14.250,68,0.0,0.0,0.0,0.0,0.0,0.09941054023923798,0.3948265016078949,0.0,0.0,0.0,0.0,0.0,0.09948688072304458,0.3943589925765991,0.031157350167632103,-9.291276364820078e-05,0.02326108142733574,0.14994771778583527,0.0004760909068863839,0.0971442237496376,0.00032672405359335244,0.003660650923848152,-0.00029295444255694747,0.21801786124706268,0.2060725837945938,0.01866792221367592,0.02162138570562185,0.04006289318203926,0.03964931145310402,0.0913602132399208,0.09624635055712738,0.00022629261366091669,0.006662086118012667,-0.00030482769943773746,0.005067834539847898,0.000283303639632196,0.0003824351768912345,0.3331536054611206,0.3303544521331787,0.09723270976669998,0.098789948311734,-0.00025319098494946957,0.0003176069294568151,0.080208860368919,0.04995915852035503,0.050046752170426465,-0.000158061389811337,0.05536239966750145,0.07051272690296173,0.003667576238512993,0.009197691455483437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721270203590393,0.3195302486419678,3.7544662952423096,0.47672030329704285,8.101184844970703,2.839920997619629,7.462217330932617
00:00:00:16.266,68,0.0,0.0,0.0,0.0,0.0,0.09786763975061874,0.38280266523361206,0.0,0.0,0.0,0.0,0.0,0.09796011181406097,0.38234788179397583,0.03491271659731865,-0.00012928113574162126,0.022918544709682465,0.17934244871139526,0.0004685366293415427,0.09272203594446182,0.0003031098749488592,0.003237767843529582,-0.00019538760534487665,0.2346983402967453,0.22258661687374115,0.019159161183145857,0.022205513308054144,0.04165998473763466,0.0414237305521965,0.09043184856821442,0.09344892018806915,0.0002646410430315882,0.006428631488233805,-0.00023833989689592272,0.005838080145017004,0.00031481260873626916,0.0004228702200883627,0.38742899894714355,0.38452574610710144,0.10575190412770309,0.10803415921065368,0.0005277776508592069,0.0011184525210410357,0.07722482827347793,0.045998816868364094,0.04608568969889188,-0.00011951744818361476,0.057036906480789185,0.07328877598047256,0.004423957318067551,0.011351482942700386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6984095573425293,0.31661295890808105,3.5421764850616455,0.4799708425998688,8.086647987365723,2.6872634887695312,7.768709182739258
00:00:00:16.283,68,0.0,0.0,0.0,0.0,0.0,0.09687443034613648,0.37843742966651917,0.0,0.0,0.0,0.0,0.0,0.09696757438157272,0.3779435455799103,0.04131786525249481,-0.00012689112918451428,0.023518024012446404,0.21720069646835327,0.00036881567211821675,0.08641860634088516,6.041288361302577e-05,0.0032467013224959373,-0.00018681287474464625,0.2528274655342102,0.24021285772323608,0.019451690211801955,0.022432618248453197,0.04648195207118988,0.046264223754405975,0.09348463545627442,0.09580610875475692,0.0002806365373544395,0.00650954432785511,-0.0002695834555197507,0.006354871004740477,0.00032008330085644575,0.0005032342266592949,0.44602710008621216,0.4421965777873993,0.11254123204349746,0.11516228843705292,0.000857505772728473,0.0015027904883027077,0.07372902146002712,0.04309053273804562,0.04316943238798486,-8.368611452169716e-05,0.060758400708436966,0.07760852575302124,0.006060485728085041,0.013998565264046192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6920547485351562,0.295009970664978,3.457425355911255,0.4941020905971527,8.254463195800781,2.5361990928649902,7.929072856903076
00:00:00:18.300,68,0.0,0.0,0.0,0.0,0.0,0.09694075806581573,0.376799076795578,0.0,0.0,0.0,0.0,0.0,0.09703558704524003,0.37630608677864075,0.05156201869249344,-0.0001349233789369464,0.024677129462361336,0.25113824009895325,0.0003400981368031353,0.07585948705673218,8.759975753491744e-05,0.003296432550996542,-0.0001976352941710502,0.2699507474899292,0.25751611590385437,0.019600003225966806,0.022506132890858736,0.05152647942304611,0.051323648542165756,0.10253355563599548,0.10412531160210571,0.000314160599373281,0.006273326929658651,-0.00022053002612665296,0.006013637553750419,0.00043031333216358574,0.0007070701185730695,0.48964470624923706,0.4857081472873688,0.11740391392615433,0.12002442212653962,0.0018357133958488703,0.0024837779346853495,0.07188916582949029,0.04414301997432945,0.04423183478139028,-6.821930583100766e-05,0.06359420716762543,0.0808517187833786,0.008897633291780949,0.017868924885988235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6744470596313477,0.2991052269935608,3.3469395637512207,0.5037205219268799,8.51919937133789,2.5171470642089844,7.87791633605957
00:00:00:18.316,68,0.0,0.0,0.0,0.0,0.0,0.0988882015942955,0.3799192011356354,0.0,0.0,0.0,0.0,0.0,0.09900664404272995,0.37949714064598083,0.062198568135499954,-0.00013586766726803035,0.025828517973423004,0.28201350569725037,0.00041130423778668046,0.0644078180193901,0.0001174795615952462,0.003306714352220297,-0.00026458740467205644,0.281595915555954,0.2706717848777771,0.01988475743262579,0.022843042931997497,0.05698370933532715,0.056584544479846954,0.11969890444690781,0.12085219475148239,0.00029039979563094676,0.006253418512642384,-0.00015664994134567678,0.005796990903921843,0.0004915858223567441,0.0008655693683580339,0.5260419845581055,0.5220654606819153,0.12222123452089691,0.12573867601090546,0.010569143109023571,0.011161579750478268,0.07340170814514656,0.05169535518063898,0.05177061720863352,-0.00010105788533110172,0.06587157398462296,0.08360914885997772,0.013251795433461666,0.023402178660035133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6449850797653198,0.2952408194541931,3.3036417961120605,0.48444700241088867,8.72452449798584,2.5112013816833496,7.77711296081543
00:00:00:19.333,68,0.0,0.0,0.0,0.0,0.0,0.10120089383560257,0.3846901059150696,0.0,0.0,0.0,0.0,0.0,0.10132268465292206,0.3842886984348297,0.07266992330551147,-0.00016858249728102237,0.027137579396367073,0.3077026903629303,0.0004226243472658098,0.055771246552467346,0.0002817416097968817,0.003314436413347721,-0.00023986041196621954,0.2887757420539856,0.27870941162109375,0.02018351776869865,0.023247473425167663,0.06234411895275116,0.06170669198036194,0.13848618790387573,0.13974924757153168,0.00027280926587991416,0.0062319254502654076,-0.00020805835083592683,0.004310705034150576,0.0006570098987069457,0.0011257542493955017,0.5591430068016052,0.5543879270553589,0.1281364663365799,0.13260334551034395,0.02357221581041813,0.024165334179997444,0.075445298102491,0.06045504286932869,0.06053339877067509,-0.00012267469719517976,0.06770393252372742,0.08559475839138031,0.0177021287381649,0.027890866622328758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7024579048156738,0.2957407236099243,3.291539192199707,0.49963468313217163,8.900218963623047,2.4617676734924316,7.659152984619141
00:00:00:21.350,68,0.0,0.0,0.0,0.0,0.0,0.10373157515830841,0.3858886659145355,0.0,0.0,0.0,0.0,0.0,0.10387083075229187,0.3855498433113098,0.07945625483989716,-0.0001805211213650182,0.027713142335414886,0.32150518894195557,0.0005164837930351496,0.05216012895107269,0.00046533584827557206,0.0033621960319578648,-0.0002524352166801691,0.2883560061454773,0.2800275385379791,0.020527050721151144,0.023780433942911346,0.06569808721542358,0.06496094912290573,0.15408439561795045,0.156075146024086,0.00025974749587476254,0.006159947719424963,-0.00017349421977996826,0.0027340919095831633,0.0008002498273172021,0.0013966100992648482,0.5780584216117859,0.5731879472732544,0.13224086111845246,0.13730634853217927,0.029176177456974983,0.02971852757036686,0.07668913344164448,0.06618758107767429,0.06627441572413253,-0.00014724790526088327,0.07001034915447235,0.0884225144982338,0.018921054899692535,0.02935199812054634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7050681114196777,0.295716792345047,3.2904276847839355,0.5162756443023682,8.840887069702148,2.616737127304077,7.551198959350586
00:00:00:21.366,68,0.0,0.0,0.0,0.0,0.0,0.10787073944403992,0.3798728883266449,0.0,0.0,0.0,0.0,0.0,0.10800507533857269,0.37959590554237366,0.08521322160959244,-0.00017927534645423293,0.027309615164995193,0.3131338357925415,0.000417507893871516,0.040744706988334656,0.0004843211208935827,0.0035212328657507896,-0.00013548701826948673,0.29012593626976013,0.2808789014816284,0.02088261160734424,0.024167590617089885,0.06859451532363892,0.06785920262336731,0.16540135255740662,0.16730765442986756,0.0002900671970564872,0.005930501967668533,-0.00017628312343731523,0.0029156499184739473,0.0009442288940845489,0.001547060811249125,0.5771282315254211,0.5722055435180664,0.13626651197048187,0.1408722236142441,0.030451428145170212,0.030906224623322487,0.0738647170460621,0.06607646869128113,0.06616656110308151,-0.00015809178876224905,0.07033833861351013,0.08908092230558395,0.019918281584978104,0.030408648774027824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6306736469268799,0.3078615069389343,3.325068473815918,0.5143609046936035,9.235086441040039,2.6162936687469482,7.2826032638549805
00:00:00:22.383,68,0.0,0.0,0.0,0.0,0.0,0.1130878620820137,0.3704298138618469,0.0,0.0,0.0,0.0,0.0,0.11323198511971054,0.37020644545555115,0.08150859922170639,-0.00017736520385369658,0.026428965851664543,0.2730366587638855,0.00034593165037222207,0.03111393377184868,0.00034202338429167867,0.0035004967357963324,-0.0001414036814821884,0.2879619002342224,0.2776006758213043,0.021507538885194397,0.0246851602973231,0.06901826709508896,0.06878475844860077,0.16046103364874573,0.16315488326684113,0.0003072023391723633,0.005685978103429079,-0.00015867709589656442,0.003174959297462702,0.0009691003717182756,0.001598523020072651,0.544194221496582,0.5400357246398926,0.13713263224425964,0.1413451543692505,0.03253982961177826,0.03295200318098068,0.07248140128012771,0.0659725144305626,0.06605450805841981,-0.0002400517405476421,0.07162065804004669,0.09101659059524536,0.020794343203306198,0.0319836400449276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.560236930847168,0.34712648391723633,3.4992949962615967,0.5134488344192505,9.303292274475098,2.813991069793701,6.812838554382324
