Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:09.166,68,0.0,0.0,0.0,0.0,0.0,0.031188854058503915,0.21489495038986206,0.0,0.0,0.0,0.0,0.0,0.031425868934137346,0.21486014127731323,0.09743665903806686,-0.0001147329094237648,0.03318469971418381,0.3223029375076294,0.005062058102339506,0.16323211789131165,0.00028192042373120785,0.0007442033383995295,0.00013818145089317113,0.0965370237827301,0.11369876563549042,0.01624168736557032,0.020123261105058878,0.05946103110909462,0.05926767736673355,0.20004776115830994,0.20211812104198457,0.00010891675628954545,0.015241756103932858,0.00017154336092062294,0.00035542085739332437,-7.510657972632349e-05,-0.0002175532135879621,0.5483304858207703,0.5511642694473267,0.0756182442289238,0.08232193944365845,-0.00017157674301415682,-3.715574712259695e-05,0.552732165863507,0.4933551773804047,0.49330881240119323,-0.0001990544842556119,0.035645999014377594,0.044457610696554184,-4.276215986465104e-05,0.0006112539558671415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2096251249313354,0.67684006690979,2.718428373336792,0.5702735185623169,6.161291122436523,6.285248756408691,7.328612327575684
00:00:00:10.183,68,0.0,0.0,0.0,0.0,0.0,0.02648044525111561,0.18659812211990356,0.0,0.0,0.0,0.0,0.0,0.026720208085046004,0.18660613894462585,0.08766584098339081,-8.371584408450872e-05,0.032788366079330444,0.28859713673591614,0.003153524361550808,0.16258323192596436,0.00041411162237636745,0.0006897827843204141,7.351637032115832e-05,0.10239469259977341,0.12125393003225327,0.016483542805815033,0.020393190615618343,0.05657371133565903,0.056656189262866974,0.18510899503989106,0.18517363447420654,-6.115436463005608e-06,0.013977866619825363,9.193420555675402e-05,0.0003342974336545646,-1.3975215952728682e-05,-2.5832778641773016e-05,0.5275126099586487,0.5301116704940796,0.08000373992903137,0.08645572590651703,-0.00010009765537688509,-4.7709942009532824e-05,0.5436721406836365,0.48416641725617066,0.48412937670851136,-0.00019814848201349378,0.03697562962770462,0.045314475893974304,-7.421851478284225e-05,0.0008633351535536349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2461026906967163,0.6799640655517578,2.782120704650879,0.5741078853607178,6.454195022583008,6.329973220825195,6.911005973815918
00:00:00:12.200,68,0.0,0.0,0.0,0.0,0.0,0.02313342757898617,0.15288178622722626,0.0,0.0,0.0,0.0,0.0,0.02336794630565281,0.1529192328453064,0.07915303111076355,-6.686623964924365e-05,0.03297572210431099,0.2562231421470642,0.0016955817118287086,0.16040606796741486,0.00046593070146627724,0.0005878296215087175,0.00012275934568606317,0.1087804064154625,0.1277180314064026,0.01689359629862555,0.02078365627887853,0.053421325981616974,0.053773049265146255,0.17103715703990022,0.1702659428178299,-4.950046422891319e-05,0.01292143389582634,0.00011008977890014648,0.0003941117545877516,9.220289079071395e-05,9.460792552304416e-05,0.5035635232925415,0.506192684173584,0.08357391601389541,0.0897577643675293,-5.1364899263717234e-05,-4.472732689464465e-05,0.5333368778338714,0.4743914641847412,0.474352806841864,-0.00015788317250553519,0.038277044892311096,0.046386901289224625,-6.885886250529438e-05,0.0011639684671536088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2880691289901733,0.7077636122703552,2.825899362564087,0.5844674110412598,6.626497745513916,6.379865646362305,6.566773891448975
00:00:00:13.216,68,0.0,0.0,0.0,0.0,0.0,0.021639337635307312,0.12110954523086548,0.0,0.0,0.0,0.0,0.0,0.0218707029578598,0.12117351591587067,0.07124907523393631,-4.280008215573616e-05,0.0328163206577301,0.2283792942762375,0.0010214102221652865,0.15908095240592957,0.0004549133882392198,0.0006158004980534315,8.061289554461837e-05,0.11322063207626343,0.13241858780384064,0.01738876038729849,0.021150732642003088,0.050419311970472336,0.05098264664411545,0.16234910762731627,0.16113159621973572,-5.5367945606121793e-05,0.01209169253706932,0.00011561930296011269,0.00044077696890127067,0.00016610649047070345,0.00022954667496426852,0.4816944897174835,0.4851529598236084,0.08659837183514862,0.09224395808215789,0.0001306152407778427,6.63864630041644e-05,0.5253475941921752,0.46761149169157107,0.4675773978295654,-0.00016199708625208586,0.03967580571770668,0.04744861274957657,-4.712283771368675e-05,0.0012810128973796964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315455436706543,0.7254586219787598,2.8650214672088623,0.5990860462188721,6.826755046844482,6.3928117752075195,6.247247695922852
00:00:00:14.233,68,0.0,0.0,0.0,0.0,0.0,0.021568670897221948,0.09731998294591904,0.0,0.0,0.0,0.0,0.0,0.02177715154527359,0.09739072620868683,0.06504270434379578,-3.034774272236973e-05,0.03272771090269089,0.2009403556585312,0.0009312838083133101,0.15411317348480225,0.00041803895146586,0.0005206702626310289,-5.518198122445028e-06,0.1193544790148735,0.137437105178833,0.017809920044573352,0.021485596033706013,0.04724447429180145,0.04792981967329979,0.15633986243365935,0.15518205244854127,-6.403267616406083e-05,0.011279706843197346,0.00014135420497041196,0.0005168839669588953,0.0002176263685400501,0.00025112682324729115,0.45873868465423584,0.4629092812538147,0.08928031492285995,0.0943745546611969,0.0001400250184815377,2.928495450760238e-05,0.517607193444104,0.4619825556644806,0.461954221087854,-0.0001349973608739674,0.04091785475611687,0.04856181517243385,-1.2899041394121014e-05,0.0012592768762260675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3559725284576416,0.7454531192779541,2.883044958114624,0.6140587329864502,7.044948577880859,6.263904571533203,6.047998428344727
00:00:00:14.250,68,0.0,0.0,0.0,0.0,0.0,0.022613367812060546,0.08045489341020584,0.0,0.0,0.0,0.0,0.0,0.022822419900104713,0.08054276555776596,0.058727968484163284,-1.0363496585341636e-05,0.03253885731101036,0.175313338637352,0.0007925123209133744,0.14645573496818542,0.0004709517816081643,0.000502422743011266,7.285594620043412e-05,0.12499925494194031,0.1420823484659195,0.018287028277295177,0.021954213261743478,0.04446862265467644,0.045329827815294266,0.15023064055038757,0.14976680651358643,-0.00011164039460709319,0.010416357778012753,0.0001416581799276173,0.000609370614445287,0.00030098126259587037,0.0003279597329878777,0.4280761778354645,0.4331364929676056,0.0897902577532074,0.09422094681589584,0.00013787626812700182,-1.4005899174662773e-05,0.5080522410883422,0.45524796098019105,0.455221809410257,-0.00014928102609701455,0.04239001125097275,0.0500774085521698,0.0001212549177580513,0.001285637030377984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3514093160629272,0.7854138612747192,2.8979713916778564,0.6220648288726807,7.11693000793457,6.2551774978637695,5.874492168426514
00:00:00:16.266,68,0.0,0.0,0.0,0.0,0.0,0.023487746730823326,0.0712624192237854,0.0,0.0,0.0,0.0,0.0,0.023673997389593887,0.07133970409631729,0.052483197301626205,-3.691725396492984e-06,0.03148540109395981,0.1466628462076187,0.0007291686488315463,0.1339312344789505,0.0005892550689168274,0.00046073287376202643,8.79883737070486e-06,0.13051266968250275,0.14606696367263794,0.018848024340789794,0.02242492516501465,0.0418819896876812,0.042934074997901917,0.14348047415663148,0.1437328141309021,-8.768558473093435e-05,0.009024842642247677,0.00019655584765132517,0.0008926330877642543,0.0003632498809347674,0.0003503275838987529,0.3808835744857788,0.38635581731796265,0.08578016090165176,0.08955744203660049,0.00012067556235706434,-4.144191916566342e-05,0.49825087186736144,0.4476600960139923,0.447656843827652,-9.034037793753669e-05,0.04289636015892029,0.05116806551814079,0.00021340965759009123,0.0011847103014588356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.292715311050415,0.7452778816223145,2.975536346435547,0.6312417387962341,7.3021626472473145,5.983205795288086,5.893808364868164
00:00:00:16.283,68,0.0,0.0,0.0,0.0,0.0,0.024642062875275993,0.0725240409374237,0.0,0.0,0.0,0.0,0.0,0.024812173270923613,0.07257942110300064,0.04475059360265732,3.1081213819561526e-05,0.029919113963842392,0.11431512981653214,0.000788155768532306,0.1127711832523346,0.0011049738386645913,0.00029285953496582806,0.00020534516079351306,0.135011225938797,0.14800815284252167,0.018986653594559224,0.022741575344875288,0.03954354673624039,0.04066169634461403,0.1356497732836708,0.13739247058022308,-1.3585686247097328e-05,0.00808892585337162,0.00022651672770734876,0.001170354868671626,0.0004133268659175754,0.00031384278164001253,0.3150602877140045,0.3212786614894867,0.0749262904465126,0.07788668353335496,3.2167434255825356e-05,-0.00011666417412925512,0.48725507406911317,0.43897598233938295,0.4389795250709351,-0.00011425614502513781,0.04387122020125389,0.052529629319906235,0.00044472338049672544,0.0012590170372277498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2319402694702148,0.8067340850830078,2.97967529296875,0.6400601863861084,7.433256149291992,5.995621204376221,5.716769695281982
00:00:00:18.300,68,0.0,0.0,0.0,0.0,0.0,0.02473012393855648,0.0811409056186676,0.0,0.0,0.0,0.0,0.0,0.024865299674558257,0.08120039105415344,0.036950454115867615,8.675790923007298e-06,0.027186965569853783,0.0878341868519783,0.001022009877488017,0.09266982972621918,0.0009510767413303256,0.0003429344214964658,0.00013368605868890882,0.13681037724018097,0.14752723276615143,0.01915584253892813,0.02279100614193436,0.03640047460794449,0.03747553750872612,0.12726381332594833,0.13032921962832414,0.0001570218737469986,0.007042204029858112,0.00038120613317005336,0.0012047491905641497,0.00045841289129466416,0.0003106923477608189,0.24255697429180145,0.24862724542617798,0.05876968119648094,0.061021072732933425,-6.418824341380969e-05,-0.0002619576407596469,0.47891547534949647,0.4315727949460083,0.4316241852539001,-2.500533992133569e-05,0.043909646570682526,0.052993353456258774,0.0006054448895156384,0.0013069980777800083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1745588779449463,0.6081596612930298,3.13757586479187,0.6543325185775757,7.291531085968018,5.782723903656006,6.130925178527832
00:00:00:18.316,68,0.0,0.0,0.0,0.0,0.0,0.02549565765255928,0.09439624845981598,0.0,0.0,0.0,0.0,0.0,0.025605049508213615,0.09443580359220505,0.03121313638985157,-7.81789424308954e-07,0.023805012926459312,0.061562418937683105,0.0031120479106903076,0.06737888604402542,0.0006608731346204877,0.0002336384350201115,0.00024360150564461946,0.13586151599884033,0.1448146402835846,0.019415363695477295,0.0230966285066803,0.03346996381878853,0.03460079804062843,0.12038680910284119,0.1252239570271782,0.0003612977161537856,0.006547589786350727,0.0003760778927244246,0.001629355619091958,0.0004560296435839221,0.00022479291615708097,0.17594246566295624,0.1828717738389969,0.041604808798059466,0.04361320596867676,-0.00014969825861044228,-0.0003124952199868858,0.4699584841620972,0.42397774007542727,0.42405427615270386,-3.899395596818067e-05,0.04498616233468056,0.05421025678515434,0.0009502196335233748,0.001707565737888217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.152753472328186,0.5184281468391418,3.262892723083496,0.6304972171783447,7.144602298736572,5.781700134277344,6.286491870880127
00:00:00:19.333,68,0.0,0.0,0.0,0.0,0.0,0.026930490822969246,0.10857647657394409,0.0,0.0,0.0,0.0,0.0,0.027015222452399637,0.10860803723335266,0.026553835719823837,-4.070922841492575e-06,0.020557895302772522,0.04367028549313545,0.009060341864824295,0.04193698987364769,0.0007866366067901254,0.00022861688921693712,0.00027047275216318667,0.1369849145412445,0.1440732181072235,0.019815062110963184,0.023436085764283597,0.0306058619171381,0.031736698001623154,0.11384339257955017,0.1205250508990921,0.0006261760136112571,0.006376258097589016,0.0005043047713115811,0.002250503782271242,0.00046815987224565,0.0002490504914281674,0.1331089437007904,0.14045536518096924,0.027874662620158766,0.029778683629612352,-0.00021989941888023168,-0.00038641810533590615,0.462535139170282,0.4188423454766266,0.4189362675034851,-1.8296241250936873e-05,0.04600502923130989,0.05556786060333252,0.0015379777178168297,0.0026069667655974627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1576733589172363,0.5227404832839966,3.405683994293213,0.643479585647583,6.799108505249023,5.644740104675293,6.70642614364624
00:00:00:21.350,68,0.0,0.0,0.0,0.0,0.0,0.028239602890680695,0.12407456338405609,0.0,0.0,0.0,0.0,0.0,0.02830767936293144,0.12412973493337631,0.023953890427947044,-1.1961087693634909e-05,0.017812050879001617,0.03245791792869568,0.012839287519454956,0.01958983950316906,0.0031369703356176615,0.00020003975077997893,0.00036256073508411646,0.13867901265621185,0.14415548741817474,0.020247467385937315,0.02385163139278129,0.028319841250777245,0.029440436512231827,0.10849597677658844,0.11651555073723983,0.0014830512227490544,0.0061609684489667416,0.001100051449611783,0.0027138880304800987,0.0004732146101205215,0.000198029559770561,0.10520710051059723,0.11269347369670868,0.018520643398778344,0.020051841735580826,-0.00028612613095901906,-0.00046160697820596397,0.4560539350124176,0.4149178825621399,0.41501678901181027,3.714621198014356e-05,0.04725337028503418,0.057338666170835495,0.00198031822219491,0.003509108442813158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1437674760818481,0.5479850769042969,3.6008920669555664,0.6474816203117371,6.59373140335083,5.498049736022949,6.933719635009766
00:00:00:21.366,68,0.0,0.0,0.0,0.0,0.0,0.02944898654415474,0.1409584879875183,0.0,0.0,0.0,0.0,0.0,0.02952236923882408,0.14103637635707855,0.02200292982161045,-4.675358650274575e-05,0.015403271652758121,0.025744615122675896,0.016365138813853264,0.006401392165571451,0.005970789585262537,0.00017295658471994102,0.00025404870393685997,0.13941623270511627,0.14325088262557983,0.020513175470664516,0.024238999444442456,0.026456652209162712,0.027649404481053352,0.10345804503844758,0.11215207170386582,0.005958342459052801,0.006362534128129482,0.0037756122183054686,0.0027755864538323762,0.0005775435059404432,0.0003136692165253267,0.08734486252069473,0.09405867755413055,0.011895065301380157,0.013312939865974998,-0.0002833640610333532,-0.0004455173038877547,0.45128166676525266,0.41172633694117433,0.41183691099903563,0.00010013460996560752,0.048001788556575775,0.05805924907326698,0.0028501776978373528,0.00448888074606657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.138255000114441,0.5603185892105103,3.7523672580718994,0.6483529806137085,6.515325546264648,5.579378128051758,6.828315734863281
00:00:00:22.383,68,0.0,0.0,0.0,0.0,0.0,0.03005450526643715,0.1560322642326355,0.0,0.0,0.0,0.0,0.0,0.030130446178446388,0.15609705448150635,0.021208249032497406,-7.270977221196517e-05,0.013659050688147545,0.022001272067427635,0.017379196360707283,0.0016334188403561711,0.006423534359782934,0.00023566126765217632,0.0002568220952525735,0.14020150899887085,0.14195556938648224,0.02109122756620828,0.024699767306102523,0.025391338393092155,0.026556294411420822,0.10054675019432754,0.10923129874602433,0.010790778324007988,0.006734070368111134,0.006044771522283554,0.003405166871085167,0.0007738635533189953,0.0005523472426261723,0.07646232843399048,0.08216159790754318,0.007730687200904417,0.00883935379423256,-0.00035310446401126683,-0.0004931348375976086,0.44761687518712157,0.40824662146953733,0.40836127099215086,0.0001935934997163713,0.049280792474746704,0.05960264056921005,0.0026965970173478127,0.004607270006090403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1016178131103516,0.6116713285446167,3.798490047454834,0.6846041083335876,6.43997859954834,5.843706130981445,6.59609842300415
